case_id,role_label,role_group,role_observable_in_case,status_in_case,confidence,evidence_basis_summary,main_supporting_source_ids,main_contrary_source_ids,notes
14,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,partial,shrinking,high,"DiscoveryBench builds ground-truth hypotheses from published papers and uses GPT-4 as automated evaluator, and ResearchBench reports strong LLM performance on inspiration retrieval with minimal human intervention; both illustrate routine coder work shifting from humans to auditable AI plus human review, particularly for correlation analysis (55%) and data selection (18%) categories.",C014_P1; C014_S1,,"upgraded from low to high and changed role_observable_in_case from no to partial, status from not_applicable to shrinking; ResearchBench abstract and DiscoveryBench ground-truth framing both directly speak to this shrinking cluster"
14,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,high,"Both benchmarks target structured hypothesis statements and scored workflows, not sentence-level prose drafting or manuscript polishing; the role is not within the evaluated task scope.",C014_S1,,upgraded from low to high
15,Relevance adjudicator,starting_role,yes,unclear,medium,"C015_S1 shows humans adjudicate relevance by manually reranking AI ideas and verifying human ideas, and defining 7 NLP topics from conference CfPs; C015_P1 relies on algorithmic filtering of papers by Faiss with no human relevance gate.",C015_S1; C015_P1,,Upgraded from low to medium based on direct first-author manual rerank in C015_S1 and dataset filtering choices in C015_P1.
15,Mechanism disciplinarian,starting_role,yes,unclear,medium,"Novelty/feasibility scoring frameworks and idea templates in C015_S1 and the self-assessment and novelty-voting steps in C015_P1 impose mechanism constraints, though neither source targets social-science causal interpretation.",C015_S1; C015_P1,,Upgraded from low to medium; sources imply role indirectly via scoring rubrics and idea templates.
15,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,"Both sources operate in CS/NLP benchmark settings with fixed topic taxonomies (seven NLP topics in C015_S1; CS dataset in C015_P1), so construct and perspective boundary setting in the social-science sense is out of scope.",C015_S1; C015_P1,,"Upgraded from low to medium: text confirms not-applicable because domain is CS/NLP ideation, not social-science construct work."
15,Corpus pluralist,starting_role,no,not_applicable,medium,Corpus is AMiner CS / OAG 3.1 papers in C015_P1 and Semantic Scholar retrieval via RAG in C015_S1; no pluralism over social-science evidence bases is attempted or needed.,C015_P1; C015_S1,,Upgraded from low to medium; sources directly describe corpus construction and confirm role is not applicable to social-science agenda work.
15,Protocol and provenance architect,starting_role,yes,robust,high,"C015_P1 specifies a five-step pipeline with prompts and metric definitions; C015_S1 details IRB approval, recruitment screening, style-normalization, review form design, and Swiss-tournament ranking as explicit human-designed protocol.",C015_S1; C015_P1,,Upgraded from low to high and status changed from not_applicable to robust based on extensive protocol/provenance work in both sources; observable changed to yes.
15,Counterfactual and transportability judge,starting_role,yes,conditional,high,"The case is framed as a transportability pressure test; C015_S1 explicitly limits claims to prompting-NLP and flags self-evaluation failures and diversity gaps, and C015_P1 acknowledges CS-only training data and bound leakage caveats.",C015_S1; C015_P1,,Upgraded from low to high and changed to observable yes/conditional: both papers directly discuss the limits of transporting idea-generation claims beyond their tested domains.
15,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Neither source uses fieldwork, interviews, or contextual ethnographic interpretation; C015_P1 runs fully virtual agents and C015_S1 uses blind asynchronous review.",C015_P1; C015_S1,,Upgraded from low to high; text directly confirms role is not applicable.
15,Accountability and labor allocator,starting_role,yes,transformed,high,"C015_S1 assigns authorship to the three Stanford authors, pays participants, runs IRB, and has the first author do manual rerank and verification; C015_P1 lists a large author team and masks real scientist names to manage privacy responsibility.",C015_S1; C015_P1,,Upgraded from low to high and status from unclear to transformed; role is clearly visible as human authors retain accountability while LLM agents execute generation.
15,Construct boundary setter,split_candidate,no,not_applicable,medium,Topic taxonomies are prespecified from conference CfPs (C015_S1) or dataset metadata (C015_P1); no social-science category-definition work is performed.,C015_S1; C015_P1,,Upgraded from low to medium; not-applicable confirmed because construct work is absent from both sources.
15,Perspective sampler,split_candidate,no,not_applicable,medium,C015_S1 aggregates reviewer scores and C015_P1 uses majority voting among agents; subgroup disagreement is collapsed into averages rather than preserved as pluralism.,C015_S1; C015_P1,,Upgraded from low to medium; sources directly describe aggregation that forecloses perspective sampling.
15,Counterfactual / transportability judge,split_candidate,yes,conditional,high,Both sources pressure whether ideation results transport: C015_S1 restricts claims to prompting-NLP and calls out open problems; C015_P1 notes CS-domain specificity and data-leakage caveats.,C015_S1; C015_P1,,Upgraded from low to high and to observable yes/conditional; this split-candidate version of the role is the most directly evidenced in the case.
15,Calibration architect,split_candidate,yes,conditional,high,C015_P1 calibrates the ON novelty metric to human expert ratings (Pearson 0.52) and benchmarks against HypoGen and AI Scientist; C015_S1 calibrates the LLM ranker against 1.2K ICLR submissions with review scores.,C015_P1; C015_S1,,Upgraded from low to high and to observable yes/conditional; calibration architecture is explicit in both sources.
15,Situated interlocutor,split_candidate,no,not_applicable,high,No interview or field setting exists in either source; C015_S1 uses anonymized asynchronous reviewing and C015_P1 uses virtual agents only.,C015_S1; C015_P1,,Upgraded from low to high; not-applicable directly confirmed.
15,Context witness,split_candidate,no,not_applicable,high,No archival or tacit contextual interpretation is required; both sources work with machine-retrievable paper metadata and standardized idea templates.,C015_P1; C015_S1,,Upgraded from low to high; not-applicable directly confirmed.
15,Routine first-pass screener,shrinking_task_cluster,yes,shrinking,high,"C015_S1 uses LLM-based paper retrieval and Swiss-tournament ranking to triage 4000 seed ideas down to candidates; C015_P1 uses Faiss retrieval and agent voting to screen ideas, with humans auditing rather than screening first-pass.",C015_S1; C015_P1,,"Upgraded from low to high and changed to observable yes/shrinking: first-pass screening is clearly delegated to LLMs, with human rerank as exception."
15,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,medium,Neither source involves high-consensus ground-truth coding; C015_S1 reports novelty judgments are subjective even among experts and C015_P1 uses proxy metrics rather than gold labels.,C015_S1; C015_P1,,Upgraded from low to medium; sources imply role is not applicable because ideation lacks ground-truth labels.
